id,label,followers,genres,popularity,image_url
3w3qzXCQjVBeNLQJPC7QEl,DJ Marimonda,44,,17,
5Gh9uPYIT29qh7L6BAaorA,El Elvis Cienaguero,36,,17,
2CnJJITnV40TB5UtCRhwIZ,Wakyin,33289,"afro house, latin house",58,https://i.scdn.co/image/ab6761610000e5eb0323f375055b8be1ec1d9b9e
2RPNbhguRnI9uqahGYcUc6,Eruca Sativa,133655,argentine rock,41,https://i.scdn.co/image/ab6761610000e5eb73543a0e47836cb4db8cc22e
2D7U9dHCWT8jO6cEtf3LaC,Mikea Mada,33,,3,https://i.scdn.co/image/ab67616d0000b27327bc71ea3c1c18f8bc4fdf55
71miEAUvClO9XgUdy6dqnZ,David Kawooq,786,spanish-language reggae,18,https://i.scdn.co/image/ab6761610000e5eb163ec768d7a4f5ee759305ab
5E1vOnaDVuBXGt21yY7f01,Plutonio de Alto Grado,17624,,32,https://i.scdn.co/image/ab6761610000e5eb58c2a71f3eaac99efe7addb8
4kgb3OUSqj61KLjxydJPLD,Lewis Picket,14,,11,
2DspEsT7UXGKd2VaaedgG4,Alex Rose,4201141,"trap latino, reggaeton, urbano latino",71,https://i.scdn.co/image/ab6761610000e5ebe1acf7ad58706bf65696507b
5VdG4Pm8hryqK7jAkdFlIo,Cheo Gallego,123031,,47,https://i.scdn.co/image/ab6761610000e5eb2376b215ca8c816bc32d2648
1cyEMpyEQatd4xre5reEcR,Sin Animo De Lucro,66368,colombian pop,37,https://i.scdn.co/image/ab6761610000e5eb8d82628b5d82dde0a8e82483
5jxVsaFreexOv9fypQsdEX,JBot & Tuti,2763,colombian pop,33,https://i.scdn.co/image/ab6761610000e5ebbe985bc22fe96228f3b6b9f7
7A02nc5WKMBLqSKXxGZ4o8,Llane,80065,"colombian pop, pop urbano",45,https://i.scdn.co/image/ab6761610000e5ebcac508fac929ad50bf42dbd1
39YL6FS5gUvd8DCTV9FfSP,Jerau,153861,"colombian pop, latin pop, latin",42,https://i.scdn.co/image/ab6761610000e5eb52ebdae5c9658aef0af0d50e
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,44181840,,86,https://i.scdn.co/image/ab6761610000e5ebe03a98785f3658f0b6461ec4
001TRduQniM6dsJbQpMsbJ,Javier Limón,28271,"flamenco, fado",36,https://i.scdn.co/image/d49f28acc96abee0d54e9d1d45f0b9ad060adef4
1mux8L6xg2Cmrc7k0wQczl,Bacilos,1959397,"colombian pop, latin pop",66,https://i.scdn.co/image/ab6761610000e5eb2ac7dc75e8e0ba7ae2e03158
3H3tAXUPcjlug4VEa5RSfw,Billo´s Caracas Boys,51,cumbia,5,
1nh1tWk4ZqRPrl0XqICYgn,Velo De Oza,2523,latin indie,18,https://i.scdn.co/image/ab6761610000e5ebf13ae87b8f50bee93df70829
15g2N69hNuvVjSUqa9Entz,El Gran Martín Elías,472813,vallenato,54,https://i.scdn.co/image/ab67616d0000b27360fa3cc40bc874c59ebb8cc0
6tiRwsuega5ughhQTyta7A,Alfonso Zuleta,2574,vallenato,22,
36nvA2snEFUkDbg5qI0ZiG,Jorge Oñate,1047491,vallenato,47,https://i.scdn.co/image/ab67616d0000b273c1d2d0ae71ae965864f4f5b1
6dexNK5MjEL8UvmA5MjSgg,Felipe Peláez,1672349,"vallenato, colombian pop",57,https://i.scdn.co/image/ab6761610000e5ebbc5af9dec3d59aba54b468fa
5p1D7KgsRRcS9gpQyRARrL,Peter Manjarrés,1004170,vallenato,52,https://i.scdn.co/image/ab6761610000e5eb8f933777adcd6eaaf96acef6
7rNbdH4pgrnwguvzxhA2Ek,Jorge Celedón,2072411,vallenato,61,https://i.scdn.co/image/ab6761610000e5eb1ac9634005aeec00e7435402
0gudLEFCyMFIBCt1EQaMh7,Ivan Villazon,1088120,vallenato,51,https://i.scdn.co/image/ab6761610000e5eb1c0e00cd9228d96cf7eb351d
7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,1149714,reggaeton,64,https://i.scdn.co/image/ab6761610000e5eb4f12341242c8c3167d5c2ae2
0fuEzqNxSprqSv18ngJtpT,Gonzalo Lopez,17,,13,
6iruqoplIhH7VmvMQV1wDM,Toy Selectah,11948,"moombahton, cumbia sonidera",33,https://i.scdn.co/image/ab6761610000e5eb9482ff6b1d30e789827117ea
7fq2EiskNq6a1WCI6XRcJX,Manuela Morales,108,latin afrobeats,17,https://i.scdn.co/image/ab6761610000e5eb693d0e670baae2fa170a73d3
2mi9HBpuOnJGhganiPOdbs,Alan Rosales,2489,reggaeton mexa,21,https://i.scdn.co/image/ab6761610000e5eb2ada5a08d295afc629d85957
65VADjjC47dZbyOyrgNWJA,"Gocho ""El Lápiz De Platino""",7532,reggaeton,59,https://i.scdn.co/image/ab6761610000e5ebbbcbd1acf309e6ecea53ed9c
3h8OjAdgYXVRoMZ8jFd6Uw,Paco de Lucía,588037,flamenco,54,https://i.scdn.co/image/da661057b736c36095e5db589993654fef887cb9
2gPs72TW2A2OUSxzFbetKa,Sara Baras,593,flamenco,18,https://i.scdn.co/image/ab6742d3000053b74f4e0074f56b0f3c24506a64
0bRA7yc2HoHB9wJ7BOGpxm,Sara Flamenco,27,,6,
1kIhLEReILzOxoOFziBi12,El Carpeta,29,,9,
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,34672875,pop,80,https://i.scdn.co/image/ab6761610000e5eb76470faf6330235edbcb90a9
5GcWBUX00IPuWVGMIRK1sS,Residente,1532795,latin hip hop,63,https://i.scdn.co/image/ab6761610000e5eb5bda9ce5834fff3c8baa646f
1ImywUogV5mfqWMyXEvkgE,Judit Neddermann,31731,,37,https://i.scdn.co/image/ab6761610000e5eb84a5ee66fd2990a428ec6264
2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,2719142,"latin pop, italo dance",72,https://i.scdn.co/image/ab6761610000e5eb102bbbb1f908fd139e98c510
3Xr9mJLTpZOcV3f9oSvR78,Coro Safari,48,,15,
1YVEF2N8QHkkQ84LM51Xyo,Antonio Carmona,136294,"flamenco, flamenco pop",56,https://i.scdn.co/image/ab6761610000e5eb8853c3345e2544808a2c4f90
1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,9415775,latin pop,74,https://i.scdn.co/image/ab6761610000e5eb20681c5c3fec528fe11a1646
2KftmGt9sk1yLjsAoloC3M,Zucchero,1101896,"italo dance, italian singer-songwriter",63,https://i.scdn.co/image/ab6761610000e5eb967dd0c95ee595677b514256
1nca3OA1kKCpP6aPJcBL92,Paula Fernandes,1377620,"sertanejo, sertanejo tradicional, sertanejo universitário",64,https://i.scdn.co/image/ab6761610000e5eb433dc6a228eba43cfd0ff071
7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,2178250,,62,https://i.scdn.co/image/ab6761610000e5ebf26a49a45ad43119b4409d7c
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,1284703,,69,https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2
3XxxEq6BREC57nCWXbQZ7o,Jamie Cullum,542676,"vocal jazz, jazz, jazz blues",57,https://i.scdn.co/image/ab6761610000e5eb5ea05545f2d4f1d5135da9df
22qtlzmClujRyRdLVVN1ED,José Carlos Gómez,2972,"flamenco, flamenco pop",18,https://i.scdn.co/image/ab6761610000e5ebf4d9870de5edd25f0448a8bf
4eBTqTx5ssOK5YwmijmfU4,Manolo Garcia,659611,"flamenco, flamenco pop",57,https://i.scdn.co/image/ab6761610000e5eb4be9a77da91138c2d7c3198c
4HP9KltldfmkH2M2pQozzN,Ana Carolina,1598546,"mpb, brazilian pop",58,https://i.scdn.co/image/ab6761610000e5eb7d67da730eb66f4e39ab1aef
7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2171141,"axé, mpb, pagode baiano, brazilian pop",72,https://i.scdn.co/image/ab6761610000e5eb097ec2aea985413e56ff46a7
4vKCAkbdulcqatglgbi5CG,Roberta Sá,284326,"samba, mpb, nova mpb, bossa nova",51,https://i.scdn.co/image/ab6761610000e5ebaf9a38bd97447388954926f4
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,12432308,"r&b, neo soul",79,https://i.scdn.co/image/ab6761610000e5ebebfd16a3bca87c31c1e20576
62a8hkfI9gLwoWyb8UlbOw,Gus Montalvo,1,,7,
4QfSB92weZVun9VxyrAMNg,Sacha Trijueque,5,,7,
0EjdbNR6TEafVFFpYTCPJI,Toy Hernández,13,,7,
1prDWHt3cmTaxkA5ShY8x1,J.C. Moreno,5,,5,
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,1225095,celtic rock,62,https://i.scdn.co/image/ab6761610000e5eb599f5b4f1ea78db47fbead4e
3YpqDha5LBge4FeoSog8fv,Juan Habichuela Nieto,4086,"flamenco, flamenco pop",25,https://i.scdn.co/image/ab6761610000e5ebc8f96f366e7548542a9d0183
5s9GgX51pD0YhcsQRSYlpF,Ketama,139553,"flamenco, flamenco pop",45,https://i.scdn.co/image/ab6761610000e5ebeaaf75fca4a14021d90a66c0
4bAhZFhszWJi2NEdLuu8Li,Jeros,27280,"flamenco, flamenco pop",42,https://i.scdn.co/image/ab67616d0000b2735f9c1e8c29a2d38a7fb9327d
1xivtET7hPQUzwgnLRQfEP,Los Chichos,296272,"flamenco, flamenco pop",57,https://i.scdn.co/image/ab6761610000e5ebd92c63d7c806bfde84de423a
7fL1kRUb9Zv1xxgOmsuUPn,Moncho Chavea,261021,"flamenco, flamenco urbano, flamenco pop",63,https://i.scdn.co/image/ab6761610000e5eb0ff55acc4d905d65911f5b24
5BQveHScm6btG6jfbxwyfs,Paula Toller,575934,"mpb, brazilian pop, brazilian rock",49,https://i.scdn.co/image/ab6761610000e5eba282fded0f22db2fe71b4cb0
0MGQZNEMaEICyku3cSDrnJ,Arturo Sandoval,97968,"latin jazz, big band, jazz",43,https://i.scdn.co/image/ab6761610000e5eb2c14638a948fd25706d5b593
5CyMmYYHMIfK9YYcKLXzO1,Gordon Goodwin's Big Phat Band,45069,"big band, jazz",36,https://i.scdn.co/image/ab6761610000e5eb809bc4a065c83bff1913aed2
2mUI4K6csTQd3jieswcmiI,Luis Enrique,1133977,"salsa, salsa romantica, merengue",63,https://i.scdn.co/image/ab6761610000e5eb9740c0d98647046ace726bbe
7tLRDdqaS3HlX9cLbpY3Hl,Mario Domm,23146,,55,https://i.scdn.co/image/ab6761610000e5ebedb16671aec9d3fe8aa2d709
5ofKKqlPpHWgWgML7e3BUE,Emanuele Ruffinengo and Miguel Angel Arenas,7,,14,
3nt6yg3CKPj6mw5vYisPK5,Miguel Angel Arenas,14,,14,
2tFojFgpu9xoQ04HsTZMDl,Hugh Padgham,234,,31,
1aEmlVUsELFecVCxatIeR6,Peter Ries,4447,,42,https://i.scdn.co/image/ab6761610000e5eb02da42ef316ed3b8f26f1dee
5ACyfaynUH9FpBaR8uZprQ,Arkano,60304,latin hip hop,47,https://i.scdn.co/image/ab6761610000e5eb9abcf246f01904f49265dd63
4r1ZDYKzPt3iIjuq8LbT6X,Aczino,224793,"freestyle, mexican hip hop, latin hip hop",49,https://i.scdn.co/image/ab6761610000e5eb519e75a982630d0b9788e58e
2WbWshgFIePeENwn6OfHUN,Olaya Alcázar,1011,,15,https://i.scdn.co/image/ab6761610000e5ebdf72801b0f7200849ec6b237
5whb3prUMVkGYbE67pvPAs,Sandra Groove,9076,,29,https://i.scdn.co/image/ab6761610000e5eb8002619045eb1f118df7a914
7h6MxYxbsY32fXD7nAtOz5,Langui,17457,,32,https://i.scdn.co/image/ab6761610000e5eb1b635e711cc5c9b9eb5e71cc
